controller,seed,step,phase,J_full,J_control,coverage,concentration,entropy,eig,movement,latency,zone_accuracy,infeasible_proposals,baseline_coverage
ReadRateBO,3,11,before,0.42926992256553725,0.7307973887090768,0.35833333333333334,0.5089994179059664,1.045014565093894,0.0,0.31917945662962616,0.2718768369422332,0.3416666666666667,0,0.8666666666666667
ReadRateBO,3,12,after,0.9318598063186242,1.1025267489924695,0.5916666666666667,0.7031697702469877,0.5914865506458082,0.0,0.4275516339863189,0.42696131816859373,0.44166666666666665,0,0.8666666666666667
ReadRateBO,3,13,after,0.48943682091167245,0.766668617147535,0.375,0.5776698069878511,0.9608121896122868,0.0,0.42412775555385984,0.3917524211610541,0.275,0,0.8666666666666667
ReadRateBO,3,14,after,-0.2727830089246884,0.15694729712403643,0.09166666666666666,0.30879236294580614,1.4893317501941798,0.0,0.6004454017679753,0.42252074638695875,0.2,0,0.8666666666666667
ReadRateBO,3,15,after,1.1517401074852036,1.2997564860480044,0.675,0.806140380032268,0.5129856773874945,0.0,0.4292167024483112,0.35079255499846906,0.39166666666666666,0,0.8666666666666667
ReadRateBO,3,16,after,0.3549284697037905,0.6235075201186777,0.2916666666666667,0.5745436026807899,0.9308240577627324,0.0,0.602141338157419,0.41373565187702044,0.23333333333333334,0,0.8666666666666667
ReadRateBO,3,17,after,1.1796712848230437,1.293600874996861,0.625,0.8439727117809526,0.3948498710566573,0.0,0.4074550095060453,0.3542355595485205,0.4166666666666667,0,0.8666666666666667
ReadRateBO,3,18,after,0.4575876745991711,0.7312367815660018,0.4,0.5467509723595038,0.9483955347840278,0.0,0.5035443828021986,0.4296725063522825,0.2833333333333333,0,0.8666666666666667
ReadRateBO,3,19,after,0.9463109588104199,1.1043654117082848,0.675,0.7426895367376614,0.5477749920054985,0.0,0.8241036178160199,0.4406202645638054,0.4166666666666667,0,0.8666666666666667
ReadRateBO,3,20,after,1.0381251618394343,1.1991690066822187,0.6833333333333333,0.7763580533897961,0.5581354349965462,0.0,0.6559805557903818,0.42485475535864053,0.35833333333333334,0,0.8666666666666667
ReadRateBO,3,21,after,0.26595759817475156,0.5478315360542417,0.2833333333333333,0.48056669706990424,0.9769006265724888,0.0,0.4954495674913864,0.4495574940105323,0.24166666666666667,0,0.8666666666666667
ReadRateBO,3,22,after,0.8203507081871764,0.9856386662221398,0.49166666666666664,0.7492837832054126,0.5728444104622274,0.0,0.6410746771989244,0.41992920326841343,0.4,0,0.8666666666666667
ReadRateBO,3,23,after,0.15389149375544647,0.45665666809934735,0.2916666666666667,0.4637499268034805,1.0493041348410759,0.0,0.780637987192325,0.4304568614206822,0.2916666666666667,0,0.8666666666666667
ReadRateBO,4,0,before,0.6678878219062115,0.863594265336427,0.4666666666666667,0.645226322563873,0.6782668474053414,0.0,0.6029095784608549,0.44950566903904277,0.3,0,0.875
ReadRateBO,4,1,before,-0.003525131164164752,0.3682918910627777,0.19166666666666668,0.3993001334669558,1.2886196032039985,0.0,0.5228048622038792,0.43888966939787366,0.25,0,0.875
ReadRateBO,4,2,before,0.04617474340840144,0.4126429866230617,0.2,0.40692796047837165,1.2700821477449902,0.0,0.441683960965099,0.41186523710520184,0.225,0,0.875
ReadRateBO,4,3,before,0.8835749845264461,1.0829684908431338,0.5583333333333333,0.7215125284689523,0.6910452336268688,0.0,0.49170089945534146,0.3291140074836633,0.3416666666666667,0,0.875
ReadRateBO,4,4,before,0.8868577973492537,1.0965932741815836,0.5666666666666667,0.7170008709765803,0.726887772148626,0.0,0.44429356412918447,0.35857462815272034,0.31666666666666665,0,0.875
ReadRateBO,4,5,before,0.6036310748165594,0.8031226098844522,0.45,0.6662975639441323,0.6913849753894264,0.0,0.822258205846562,0.44331661537141154,0.375,0,0.875
ReadRateBO,4,6,before,0.034944682714520614,0.4508325809831042,0.19166666666666668,0.39178132176659425,1.4413576205693504,0.0,0.30981862680517963,0.26446546272401933,0.3,0,0.875
ReadRateBO,4,7,before,0.8645879773959086,1.073858439842755,0.4666666666666667,0.7295969431478375,0.7252761550975376,0.0,0.24183679489854384,0.33236087668124126,0.44166666666666665,0,0.875
ReadRateBO,4,8,before,0.9669712219863789,1.1529007430266343,0.625,0.7650381551200389,0.6443826164595701,0.0,0.5828734671849667,0.41516914625276546,0.4166666666666667,0,0.875
ReadRateBO,4,9,before,1.1967596075411822,1.2889260350757092,0.6333333333333333,0.8951631401129528,0.31942449693919955,0.0,0.6027245244762179,0.3916872068514117,0.5166666666666667,0,0.875
ReadRateBO,4,10,before,1.206278175360599,1.3718484867031222,0.775,0.7731940575327821,0.5738229724575118,0.0,0.4351543242023834,0.30532849045963245,0.5333333333333333,0,0.875
ReadRateBO,4,11,before,1.0411711664766967,1.2062279058514394,0.5583333333333333,0.7914794996282298,0.5720430676501029,0.0,0.3369385647373326,0.28335571792616177,0.3,0,0.875
ReadRateBO,4,12,after,0.38028762847479025,0.6912899678304398,0.30833333333333335,0.5453567841216744,1.077851973359579,0.0,0.38916414821339107,0.3043393677370041,0.25833333333333336,0,0.875
ReadRateBO,4,13,after,0.34061448846736625,0.6502786073122766,0.275,0.5377880764048438,1.0732140544896471,0.0,0.3602235089122154,0.3629494427926844,0.25,0,0.875
ReadRateBO,4,14,after,0.9296043497676408,1.0590272813155615,0.4,0.8448350462108093,0.4485457005112198,0.0,0.44234884473692404,0.35402074316113785,0.2833333333333333,0,0.875
ReadRateBO,4,15,after,1.0502988505179032,1.2293000689161222,0.675,0.7466880683052395,0.6203709492476027,0.0,0.46224668226222343,0.3580932980696684,0.31666666666666665,0,0.875
ReadRateBO,4,16,after,0.08104668597291503,0.42288932912789845,0.15833333333333333,0.46571546872160424,1.1847363214901812,0.0,0.48885240472152564,0.36335834340387585,0.19166666666666668,0,0.875
ReadRateBO,4,17,after,0.7434234898747063,0.9480034261506396,0.48333333333333334,0.6383070051116673,0.7090200301439822,0.0,0.3757557492780147,0.4060679167397119,0.3416666666666667,0,0.875
ReadRateBO,4,18,after,1.036611030033674,1.223772785181701,0.6416666666666667,0.7226381903637379,0.6486532144475294,0.0,0.3180566736636722,0.30076713166401275,0.2833333333333333,0,0.875
ReadRateBO,4,19,after,1.1181973120151407,1.2699154277380613,0.7083333333333334,0.8025917346523007,0.5258149207660495,0.0,0.601215084096489,0.4043007667908398,0.375,0,0.875
ReadRateBO,4,20,after,0.1371402737625546,0.43305894015677165,0.225,0.46648989397500135,1.0255759464310528,0.0,0.6420726845234958,0.4387276564078732,0.21666666666666667,0,0.875
ReadRateBO,4,21,after,0.9043283491717055,1.0677511391067434,0.5166666666666667,0.7724030620998548,0.5663802304135587,0.0,0.5294259075874578,0.416605449223605,0.35833333333333334,0,0.875
ReadRateBO,4,22,after,0.946930901823045,1.1273788853800752,0.6,0.7479634401867225,0.6253850552014145,0.0,0.5267455446009468,0.41707260950908775,0.36666666666666664,0,0.875
ReadRateBO,4,23,after,0.25015695101805474,0.5727672530215694,0.225,0.5311105487767714,1.118082106266643,0.0,0.43957829347084654,0.3431320514263206,0.275,0,0.875
InfoBO,0,0,before,0.5395438240347803,0.5395438240347803,0.2833333333333333,0.5751070499311989,0.8426209429161143,0.29427550916291145,0.6243772459350759,0.43346453205415897,0.225,0,0.85
InfoBO,0,1,before,1.2360272786055486,1.2360272786055486,0.5833333333333334,0.6797955684885594,0.6832127082756794,0.6293986865067998,0.5072369021744689,0.36957498165170116,0.4083333333333333,0,0.85
InfoBO,0,2,before,0.6781945421421505,0.6781945421421505,0.375,0.5944599775632912,0.848044286193973,0.29851822635758213,0.536297422723283,0.4319552479296796,0.26666666666666666,0,0.85
InfoBO,0,3,before,1.3566974554418745,1.3566974554418745,0.6666666666666666,0.7871119231440485,0.5072019843899308,0.4256528217379206,0.4807891067113421,0.4125902525100747,0.4583333333333333,0,0.85
InfoBO,0,4,before,1.2943700620631147,1.2943700620631147,0.6666666666666666,0.7601601579818087,0.4896913866959683,0.2968240766704351,0.3976706885803615,0.33303289988700585,0.4,0,0.85
InfoBO,0,5,before,1.028617209733381,1.028617209733381,0.4666666666666667,0.7442174806490561,0.5838961490639465,0.27461318740774454,0.4237650111097943,0.3428568730953769,0.325,0,0.85
InfoBO,0,6,before,0.46577246008357476,0.46577246008357476,0.30833333333333335,0.5282246657575188,0.9652382275174268,0.15384485330172964,0.43837318613447174,0.3538107621653655,0.26666666666666666,0,0.85
InfoBO,0,7,before,0.8923457449089857,0.8923457449089857,0.38333333333333336,0.6505237623464791,0.8386653487383721,0.562433851765265,0.5806323848105247,0.41862852312517373,0.31666666666666665,0,0.85
InfoBO,0,8,before,0.2752803090756481,0.2752803090756481,0.2916666666666667,0.47333591685279497,1.0642817923361059,0.11307287083110795,0.6204715495663924,0.42891812860144685,0.225,0,0.85
InfoBO,0,9,before,1.467555845871543,1.467555845871543,0.55,0.8468328640739742,0.4605507727510704,0.7743511284966429,0.657036480726211,0.42593258598295736,0.35833333333333334,0,0.85
InfoBO,0,10,before,0.8319543961491309,0.8319543961491309,0.5083333333333333,0.6985984309756664,0.7281760853303383,0.14858566358617814,0.6573980548784845,0.3786809627201782,0.2916666666666667,0,0.85
InfoBO,0,11,before,0.5610895335620865,0.5610895335620865,0.175,0.57412781515263,0.8656560829671535,0.3646092576552815,0.3499916172989717,0.3468720226107024,0.15833333333333333,0,0.85
InfoBO,0,12,after,0.9216066409301197,0.9216066409301197,0.3333333333333333,0.6990792612110089,0.6858701302675212,0.4181636229463027,0.3993943797793244,0.2932368421469532,0.225,0,0.85
InfoBO,0,13,after,1.1765442318606545,1.1765442318606545,0.4083333333333333,0.8488263676040771,0.4455933241202935,0.5564793092348974,0.7295508513149979,0.44711162287253287,0.24166666666666667,0,0.85
InfoBO,0,14,after,1.156852831164234,1.156852831164234,0.48333333333333334,0.849428606280004,0.3732271627893688,0.16341582468554616,0.3854586242766006,0.33753613734129795,0.275,0,0.85
InfoBO,0,15,after,0.00766225167601442,0.00766225167601442,0.058333333333333334,0.38970574911690287,1.3642278826841845,0.10191087865781512,0.23533807163606785,0.2485931751993718,0.13333333333333333,0,0.85
InfoBO,0,16,after,1.1218670851684935,1.1218670851684935,0.23333333333333334,0.7829826111635252,0.7366836154629554,0.7787878416425067,0.33705432727493956,0.32028870923250335,0.19166666666666668,0,0.85
InfoBO,0,17,after,-0.014557034109273503,-0.014557034109273503,0.1,0.3650052435105067,1.4502823714333373,0.23258652774168653,0.48131316968009186,0.37504804219768245,0.15,0,0.85
InfoBO,0,18,after,0.7171015801031554,0.7171015801031554,0.20833333333333334,0.6662711437481086,1.0911335159948925,0.6547694539825483,0.5606089916481701,0.44898192919100455,0.175,0,0.85
InfoBO,0,19,after,0.9223155318799089,0.9223155318799089,0.39166666666666666,0.6995571018721968,0.725680015897665,0.4553455051983305,0.5675024675775554,0.4165187164208618,0.275,0,0.85
InfoBO,0,20,after,1.36523888575099,1.36523888575099,0.5416666666666666,0.8281563702715234,0.3831289746892146,0.3357338113276399,0.19636817353675384,0.24377554374504698,0.3416666666666667,0,0.85
InfoBO,0,21,after,0.9211588394345382,0.9211588394345382,0.45,0.6638045938135548,0.7116030005664631,0.217373280961582,0.267640049230084,0.2496832279143483,0.3,0,0.85
InfoBO,0,22,after,-0.06816720897982781,-0.06816720897982781,0.08333333333333333,0.35927053153774463,1.377022103312366,0.11680936523119567,0.4502892276124012,0.3229688851816984,0.10833333333333334,0,0.85
InfoBO,0,23,after,0.6730265462134033,0.6730265462134033,0.2,0.5902213046075389,1.0539958275846635,0.8078229419050429,0.7734124538830645,0.4383058443828759,0.175,0,0.85
InfoBO,1,0,before,0.8863228507127736,0.8863228507127736,0.44166666666666665,0.6304794901573533,0.8332691510142602,0.48397266634141206,0.5884956210981543,0.394850434718942,0.31666666666666665,0,0.85
InfoBO,1,1,before,1.6906204077351301,1.6906204077351301,0.7166666666666667,0.8969073117349879,0.26570712146928666,0.6815938078719443,0.6355791679024521,0.4304615714962061,0.4166666666666667,0,0.85
InfoBO,1,2,before,1.1088649816218834,1.1088649816218834,0.6583333333333333,0.7510179884414998,0.5787790609764216,0.07837511941117617,0.40806665283469756,0.3872738649402351,0.475,0,0.85
InfoBO,1,3,before,0.7866739745001035,0.7866739745001035,0.375,0.5956968131559255,0.740291716146338,0.39497784201542563,0.496566101692133,0.3895778387889138,0.31666666666666665,0,0.85
InfoBO,1,4,before,0.5626533508560145,0.5626533508560145,0.23333333333333334,0.5837716865927546,0.739935942478687,0.2663426316251518,0.462986607172189,0.4124058862373808,0.21666666666666667,0,0.85
InfoBO,1,5,before,1.2919083671724734,1.2919083671724734,0.7583333333333333,0.8018225775221459,0.38584146632334254,0.17329736064635726,0.6485014816058428,0.44230134388176695,0.39166666666666666,0,0.85
InfoBO,1,6,before,1.2542101142799054,1.2542101142799054,0.7,0.7950080303146901,0.3749897556329803,0.10352631436546511,0.46843730571003594,0.3612222718258689,0.43333333333333335,0,0.85
InfoBO,1,7,before,1.096273445630849,1.096273445630849,0.475,0.7920082322639572,0.6090413371373172,0.2622704951136931,0.3538308223916943,0.30810435751291754,0.31666666666666665,0,0.85
InfoBO,1,8,before,1.338072396590305,1.338072396590305,0.6416666666666667,0.8056134681667648,0.4856639709312437,0.29968520066966914,0.34276094896550957,0.3070504898339079,0.38333333333333336,0,0.85
InfoBO,1,9,before,1.255998807275726,1.255998807275726,0.6666666666666666,0.7739965715629789,0.5841357627276242,0.2925564973270163,0.4691056981213208,0.3394711086341736,0.35833333333333334,0,0.85
InfoBO,1,10,before,1.2533459849524322,1.2533459849524322,0.725,0.7209560911763878,0.5945447630537987,0.35248012978828325,0.5609382943680361,0.42844893025113817,0.325,0,0.85
InfoBO,1,11,before,0.5481303704719283,0.5481303704719283,0.35,0.5448816438802084,0.9177597529371061,0.18298662492636686,0.4410083714185094,0.39620832053719257,0.275,0,0.85
InfoBO,1,12,after,0.3836634869970416,0.3836634869970416,0.19166666666666668,0.489662454793286,1.0980193876585627,0.3175252222043333,0.3639173677534121,0.4145608825633236,0.21666666666666667,0,0.85
InfoBO,1,13,after,0.24401930458259868,0.24401930458259868,0.15,0.4430893482608339,1.1423664638369062,0.3612528894318998,0.5713162422605509,0.43206412138757744,0.18333333333333332,0,0.85
InfoBO,1,14,after,0.4748254389840945,0.4748254389840945,0.25,0.5020825508122447,1.0277937170428997,0.44213149869327006,0.6178071664909708,0.40423520913263894,0.25,0,0.85
InfoBO,1,15,after,1.7869542639967437,1.7869542639967437,0.6416666666666667,0.903832833620555,0.26676740482313477,0.9034393993171657,0.5302406999112274,0.43042575670385547,0.43333333333333335,0,0.85
InfoBO,1,16,after,1.3340395913777763,1.3340395913777763,0.6916666666666667,0.9022257152432653,0.24955297675596425,0.1126299431578861,0.6452672359303344,0.4122987816453708,0.4,0,0.85
InfoBO,1,17,after,0.6426098598817891,0.6426098598817891,0.375,0.6341532789744849,0.6991280505304682,0.10722449877102869,0.5761844177913189,0.3753138581905485,0.3333333333333333,0,0.85
InfoBO,1,18,after,1.036513571937078,1.036513571937078,0.4666666666666667,0.7749256610462545,0.5153858064365043,0.3425381438140696,0.6518676207051975,0.4422163095641644,0.36666666666666664,0,0.85
InfoBO,1,19,after,0.5165096715885193,0.5165096715885193,0.3,0.5696642438582488,0.8825590217965643,0.15596699632300753,0.46972022521621126,0.3411066512741792,0.25833333333333336,0,0.85
InfoBO,1,20,after,1.1751292110339047,1.1751292110339047,0.5666666666666667,0.7358517023226441,0.4754454455894957,0.38237542270531755,0.5550160622264804,0.35416690398407197,0.44166666666666665,0,0.85
InfoBO,1,21,after,0.22538078909963438,0.22538078909963438,0.23333333333333334,0.4661803329992575,1.0690500868119421,0.05812609525652668,0.48009951217216695,0.3767735266274762,0.23333333333333334,0,0.85
InfoBO,1,22,after,0.6609492867115607,0.6609492867115607,0.3,0.6186942388510279,0.824722432636292,0.4516543381281857,0.7572821247402348,0.42392216572970715,0.25833333333333336,0,0.85
InfoBO,1,23,after,1.5423876418009996,1.5423876418009996,0.6,0.8630632831454474,0.4248307442045051,0.7014777246382957,0.5304887929202177,0.3989026445010566,0.425,0,0.85
InfoBO,2,0,before,0.974720155653559,0.974720155653559,0.5,0.597044932799683,0.9441227127191811,0.5934222174675325,0.4872343384781674,0.3986104997138254,0.325,0,0.8916666666666667
InfoBO,2,1,before,1.1458154596143844,1.1458154596143844,0.5083333333333333,0.6412370266562467,0.702733424930079,0.6209883892605172,0.43886677742063007,0.2794793017507253,0.35833333333333334,0,0.8916666666666667
InfoBO,2,2,before,1.3292955205268226,1.3292955205268226,0.6583333333333333,0.7884817783451598,0.4782812612362546,0.28554653814308767,0.3657261822712805,0.2741790573933741,0.43333333333333335,0,0.8916666666666667
InfoBO,2,3,before,0.21373003260461282,0.21373003260461282,0.21666666666666667,0.44564798991809673,1.1279950033300326,0.1654709453707402,0.561391604467624,0.3598610024796926,0.275,0,0.8916666666666667
InfoBO,2,4,before,1.71813404781888,1.71813404781888,0.7583333333333333,0.8141187308967183,0.4522365036579787,0.7480062107200387,0.4263881196914799,0.29811623138990273,0.44166666666666665,0,0.8916666666666667
InfoBO,2,5,before,1.06228443911116,1.06228443911116,0.5,0.795245456990416,0.5627219307772857,0.26463199744274557,0.5500072022772293,0.4291388525024253,0.35833333333333334,0,0.8916666666666667
InfoBO,2,6,before,0.011802299425050067,0.011802299425050067,0.13333333333333333,0.3335044407016691,1.5362543739713141,0.11271561352067544,0.15219271175745486,0.2249181054709494,0.19166666666666668,0,0.8916666666666667
InfoBO,2,7,before,0.2924667539128131,0.2924667539128131,0.15,0.3584571656070048,1.3370801118956281,0.6106821279897592,0.4509931285995134,0.40867987045051,0.225,0,0.8916666666666667
InfoBO,2,8,before,0.4775947191969612,0.4775947191969612,0.35,0.5184706286659159,1.0748309641846714,0.32712305895242566,0.7109698300234133,0.4248542364584026,0.3333333333333333,0,0.8916666666666667
InfoBO,2,9,before,1.1747684803492495,1.1747684803492495,0.5416666666666666,0.7149743819768202,0.7440615170824754,0.5669722128507807,0.49993823889591654,0.3825576811579282,0.3,0,0.8916666666666667
InfoBO,2,10,before,1.0069166728018917,1.0069166728018917,0.5166666666666667,0.6062184400516625,0.9024697560873929,0.3940673429263657,0.1950312616565151,0.22334488562260973,0.35833333333333334,0,0.8916666666666667
InfoBO,2,11,before,1.3133874386388187,1.3133874386388187,0.6166666666666667,0.6995396365484053,0.655676443448728,0.5538244981350637,0.29279446273578114,0.3872466263887894,0.44166666666666665,0,0.8916666666666667
InfoBO,2,12,after,0.5658420614701483,0.5658420614701483,0.4,0.5211574989205435,1.0052868453421544,0.3262995286495847,0.6485001663143356,0.44320423637758743,0.35,0,0.8916666666666667
InfoBO,2,13,after,0.6948364319251872,0.6948364319251872,0.3416666666666667,0.55858524697501,1.0295462052891486,0.5137387159997067,0.5405298466390467,0.3629034425150562,0.35833333333333334,0,0.8916666666666667
InfoBO,2,14,after,1.225450993381445,1.225450993381445,0.48333333333333334,0.7551000688675288,0.6257265004662644,0.5981938751381111,0.4351839168623096,0.4053137000566247,0.38333333333333336,0,0.8916666666666667
InfoBO,2,15,after,0.886803099104681,0.886803099104681,0.4666666666666667,0.6708740369819979,0.6878737690760005,0.27838466605815043,0.5489250939246614,0.36408307280510854,0.375,0,0.8916666666666667
InfoBO,2,16,after,0.7646599192465304,0.7646599192465304,0.4,0.6027054149630289,0.8772339881397401,0.25242948289976364,0.2977390216015583,0.31376836065466024,0.31666666666666665,0,0.8916666666666667
InfoBO,2,17,after,0.8192361600371306,0.8192361600371306,0.48333333333333334,0.5881162122664193,0.8427228248381678,0.3053384960118708,0.43638057369031885,0.40895935343370765,0.3333333333333333,0,0.8916666666666667
InfoBO,2,18,after,-0.014760104768746563,-0.014760104768746563,0.09166666666666666,0.315809272553042,1.588584385996094,0.2291737340335005,0.21383054216932718,0.24815039077144396,0.16666666666666666,0,0.8916666666666667
InfoBO,2,19,after,0.31771530100176254,0.31771530100176254,0.175,0.3704408415121538,1.269070132420506,0.4999319075029167,0.3563672213046659,0.36398854202712416,0.24166666666666667,0,0.8916666666666667
InfoBO,2,20,after,0.0007420794903188477,0.0007420794903188477,0.15833333333333333,0.3397188133088713,1.4458308634135861,0.16549418004679817,0.42270612403791236,0.3507742309759546,0.20833333333333334,0,0.8916666666666667
InfoBO,2,21,after,0.1967850053842955,0.1967850053842955,0.15833333333333333,0.37709170068753356,1.4043667981456847,0.4729199877039443,0.5104387198742513,0.4269720149458949,0.19166666666666668,0,0.8916666666666667
InfoBO,2,22,after,1.4089438338030291,1.4089438338030291,0.4,0.7717521378125286,0.7132505250381537,0.965382901206826,0.29877767726917986,0.31069428317361664,0.25833333333333336,0,0.8916666666666667
InfoBO,2,23,after,1.515407890951077,1.515407890951077,0.6083333333333333,0.8333744645777,0.4111426588804924,0.5042109710062078,0.2380370118585184,0.25856460662111724,0.36666666666666664,0,0.8916666666666667
InfoBO,3,0,before,0.6929950234081718,0.6929950234081718,0.44166666666666665,0.599936323791225,0.8194016965914789,0.22817062673312094,0.6223531358479115,0.41583366334342065,0.21666666666666667,0,0.8666666666666667
InfoBO,3,1,before,1.2354380743959021,1.2354380743959021,0.5,0.797043560106111,0.5618921897088694,0.5586462988801337,0.5665383055946085,0.431359721589741,0.30833333333333335,0,0.8666666666666667
InfoBO,3,2,before,0.9139236100175117,0.9139236100175117,0.5166666666666667,0.6318895672174356,0.6405139503756092,0.30110684159641904,0.5615461135028774,0.4134642320544053,0.3,0,0.8666666666666667
InfoBO,3,3,before,-0.006352193277681384,-0.006352193277681384,0.14166666666666666,0.394664586571016,1.3014828004278922,0.13847582979019613,0.643867711155671,0.3805338309790692,0.175,0,0.8666666666666667
InfoBO,3,4,before,1.5866138790378996,1.5866138790378996,0.6333333333333333,0.7906227439700281,0.5384167901426051,0.9738200754411583,0.6862160348736601,0.4027679096936069,0.4166666666666667,0,0.8666666666666667
InfoBO,3,5,before,0.2963255829817593,0.2963255829817593,0.21666666666666667,0.4512953262224144,1.2441707314257964,0.18487046756220554,0.287534421911578,0.2487105001448903,0.23333333333333334,0,0.8666666666666667
InfoBO,3,6,before,1.8593969816411309,1.8593969816411309,0.7416666666666667,0.8278437710303833,0.411327688985565,1.0030206405609858,0.43867567109060396,0.41092703766247174,0.5333333333333333,0,0.8666666666666667
InfoBO,3,7,before,0.41317318458620594,0.41317318458620594,0.25833333333333336,0.5288369249501642,0.9435640194784666,0.1713337667491117,0.46833245488055797,0.426950473000154,0.25,0,0.8666666666666667
InfoBO,3,8,before,1.855912517995035,1.855912517995035,0.8583333333333333,0.8729922599904384,0.3373781534221409,0.7699190870622294,0.6183577728044187,0.363402919703125,0.4,0,0.8666666666666667
InfoBO,3,9,before,0.7558097350494473,0.7558097350494473,0.48333333333333334,0.6690127418474394,0.7392979596836295,0.18610429028938819,0.7663281612186357,0.43322777269591695,0.31666666666666665,0,0.8666666666666667
InfoBO,3,10,before,1.0422868393276208,1.0422868393276208,0.6,0.6160462914887631,0.8127577571711633,0.3888753205714566,0.41336460201124525,0.3237529783844522,0.375,0,0.8666666666666667
InfoBO,3,11,before,0.6286573191025272,0.6286573191025272,0.3416666666666667,0.5061711704309337,1.048169438136456,0.36632102436219466,0.31917945662962616,0.2718768369422332,0.30833333333333335,0,0.8666666666666667
InfoBO,3,12,after,0.7738820558967703,0.7738820558967703,0.43333333333333335,0.5547373126898892,0.9346047416615663,0.36118531437007584,0.3838967787321488,0.3070721328770851,0.25,0,0.8666666666666667
InfoBO,3,13,after,0.9480167514590004,0.9480167514590004,0.39166666666666666,0.6703682009220054,0.8055941542899174,0.503881082052698,0.41712854638164004,0.39175242116105446,0.3,0,0.8666666666666667
InfoBO,3,14,after,1.41000895905599,1.41000895905599,0.6166666666666667,0.7470123466852567,0.6009623651863678,0.6031466421339146,0.33613631473892436,0.27544040234366635,0.38333333333333336,0,0.8666666666666667
InfoBO,3,15,after,0.2872870119196249,0.2872870119196249,0.225,0.4630991708787974,1.2033547674549727,0.21728198393864745,0.4339347856112506,0.35857415034339724,0.225,0,0.8666666666666667
InfoBO,3,16,after,1.8025924561847226,1.8025924561847226,0.6916666666666667,0.8701135600578077,0.3556265937417964,0.9851941461249181,0.6230399918236924,0.40520077351793626,0.4666666666666667,0,0.8666666666666667
InfoBO,3,17,after,0.7717371052290528,0.7717371052290528,0.4666666666666667,0.6400564121049396,0.8102385570993988,0.19884626094426114,0.5521016981090915,0.36585194015677514,0.23333333333333334,0,0.8666666666666667
InfoBO,3,18,after,-0.1713607874247292,-0.1713607874247292,0.09166666666666666,0.3208547095052808,1.5587894106056719,0.23711356875373102,0.7010988104362017,0.4403274081589874,0.16666666666666666,0,0.8666666666666667
InfoBO,3,19,after,1.8827389528399492,1.8827389528399492,0.6916666666666667,0.853315086778814,0.3760848588776097,1.1871641323139406,0.6660147231163506,0.4414780725850669,0.38333333333333336,0,0.8666666666666667
InfoBO,3,20,after,0.37782039977187487,0.37782039977187487,0.35,0.47799440912213065,1.0332566706219335,0.16381316149323732,0.637314190547886,0.3942186276499434,0.375,0,0.8666666666666667
InfoBO,3,21,after,0.10262523562315495,0.10262523562315495,0.18333333333333332,0.398028624880612,1.2623998335972895,0.12072834965535129,0.4538078101133319,0.3385319562668613,0.2916666666666667,0,0.8666666666666667
InfoBO,3,22,after,0.5829274274754994,0.5829274274754994,0.375,0.4741824986321797,1.0082717576729778,0.408955840405149,0.5234068333908556,0.4245386163324806,0.4,0,0.8666666666666667
InfoBO,3,23,after,0.1809170695268021,0.1809170695268021,0.2,0.3994483041309299,1.2058789361110398,0.16413906299843672,0.3653267743265265,0.39649018598173813,0.325,0,0.8666666666666667
InfoBO,4,0,before,0.8232101111221873,0.8232101111221873,0.4666666666666667,0.645226322563873,0.6782668474053414,0.2588704820266262,0.6029095784608549,0.44950566903904277,0.3,0,0.875
InfoBO,4,1,before,0.14266828735747533,0.14266828735747533,0.20833333333333334,0.4119332636066204,1.2607349362895184,0.1814130126340609,0.5228048622038792,0.43888966939787366,0.275,0,0.875
InfoBO,4,2,before,0.08412714644690739,0.08412714644690739,0.18333333333333332,0.39496522590303923,1.2958312014240045,0.12335235115094112,0.441683960965099,0.41186523710520184,0.225,0,0.875
InfoBO,4,3,before,1.307283072167102,1.307283072167102,0.575,0.7000459764228649,0.7002569704038369,0.718609864022164,0.49170089945534146,0.3291140074836633,0.3416666666666667,0,0.875
InfoBO,4,4,before,1.0772434734478076,1.0772434734478076,0.5833333333333334,0.7116509830110516,0.7258311713680801,0.29794004476026253,0.44429356412918447,0.35857462815272034,0.35833333333333334,0,0.875
InfoBO,4,5,before,0.8465702161893176,0.8465702161893176,0.44166666666666665,0.6552686083314533,0.7182340432364968,0.4500807228764376,0.822258205846562,0.44331661537141154,0.375,0,0.875
InfoBO,4,6,before,-0.030378123227548737,-0.030378123227548737,0.15833333333333333,0.3666506639160846,1.5002401152613674,0.01688513643207079,0.30981862680517963,0.26446546272401933,0.3,0,0.875
InfoBO,4,7,before,0.1751372383173947,0.1751372383173947,0.18333333333333332,0.37450421045076715,1.4371022098586783,0.47575918722021604,0.6339502686468996,0.42207127281352186,0.35833333333333334,0,0.875
InfoBO,4,8,before,1.8708469125111002,1.8708469125111002,0.675,0.845307036386505,0.3924118950154972,1.1681723786715659,0.5828734671849667,0.41516914625276546,0.36666666666666664,0,0.875
InfoBO,4,9,before,0.44107305583336126,0.44107305583336126,0.3,0.6086794790527333,0.9400467489717883,0.17891524733284456,0.7996011785612531,0.4255670764108309,0.24166666666666667,0,0.875
InfoBO,4,10,before,0.6777005965452015,0.6777005965452015,0.35833333333333334,0.5888086544678559,0.866892909384464,0.4349961348550506,0.709969774238274,0.44877146418254343,0.3,0,0.875
